ugc_id,created_user_id,comment_text
11859,48751,"My husband and I had our initials on our cake.  It probably cost us about $8-10 for all of the supplies.  I bought wooden letters from a craft store and painted them with our wedding colors, we put flowers on the back and used regular wooden skewers to stick it in the cake-you can see a pic of it on my website in the photos section-and also in the picture of all the cakes.  The nice thing is you can totally match your colors, and if you like to be creative, its actually a fun/relaxing project amidst all your other planning."
11640,70212,"LOL thanks Nita (still LOLing)

Well I'm getting so many awesome ideas from you ladies on this thread, I'm so excited to incorporate the kids into the ceremony!

Breidie"
11916,73339,"I love your idea!  I'm not traditional in any sense (I'm not taking my fiances name, I'm keeping my nose piercing in for the day, etc..) so I say embrace it!!  Doing what you want should not cause controversy.  I don't subscribe to the ""it's your day do what you want"" thing cuz I think too many women take it too far but really you should do what makes you happy.  I don't think a riot will ensue if you don't wear white.  Rock the purple dress!  I like purple better!"
11859,73339,"If you're looking to save money have you considered not putting anything on there?  I mean, my fiance and I aren't going to.  We couldn't find any cake toppers that weren't tacky or outrageously priced so we said forget it!"
11665,73339,"When my cousin got married he had one best man and the bride had one maid of honor and that was it!  They each had one person stand up.  Besides, it's not a competetion of who has the most friends.  You don't want to ask someone simply to fill an empty space and then regret it cuz then you can't take it back.  My fiance and I are having four people each stand up.  In my experiences with other peoples' weddings, the more people you have the more likely drama ensues."
11753,73339,"The gifts thing might be a little overboard but I can tell you, from a natural planners perspective, I HATE when people don't RSVP and worse I hate having to call them.  The only thing I can say is that maybe they didn't figure they needed to RSVP cuz they are close family, not like extended cousins or something.  For example, I wouldn't expect my parents, his parents, siblings or people standing up in the wedding to RSVP cuz it's kinda a given."
11852,73339,"You can't.  Sorry dear.  If there was a way I would do it too!  I have lived with my fiance for 2 years and have everything I could want or need.  My advice is to ask for upgrades.  For example, my fiance and I have bed sheets but what we would really like is a 600 thread count set with a nice down comforter.  Or, we have nice silverware but we got it discount so we will ask for nicer silverware.  Get what I mean?"
11822,73339,"Our wedding colors are brown and pink and how we are working it is the bridesmaids get dresses in brown with pink accents and the flower girls are getting pink dresses with brown accents."
11943,73339,"It doens't hurt to look but don't be hasty in making a decision.  My fiance and I are getting married in September this year and I just had the girls order their dresses by February 1st.  Most bridal places ask you to order 6-10 months from the wedding day so you have PLENTY of time.  If you are really concerned about it call a bridal store and tell them when your wedding is and what you were thinking and what did they think was the best time to begin looking for dresses.  I'm sure they would be more than happy to help!"
11948,56581,"In a situation like this, I always think its a good idea to put all your cards on the table. Let your friend know that care about her and really value your friendship, but that you also have the right to be friends with other people. While you understand that she doesn't like her future SIL, you can't be put in the middle of it. "
11943,62458,"Just remember that when you go to a bridal shop, the fashions are usually a season ahead.  So some of the things you look at right now, may very well be unavailable when you're actually ready to order the dresses.  So make sure to ask the store if any of the styles or colors that you like will be discontinued prior to your wedding date.  Buying dresses that will be discontinued can sometimes work in your favor also because they may be sold at a discounted rate.  Good luck!"
11926,62458,"It's really up to you who should pay for the dress.  Customarily, the parent of the child attendant pays for the dress.  However, if that parent is also serving in another capacity in your wedding and they also have to purchase attire, it would be a great gesture to go ahead and purchase the child's dress.  As far as a sleeveless dress, I think that's fine, just be sure that she has a sweater or something to put on after the ceremony.  Good luck!"
11786,33103,"The National Association of Mobile Entertainers has a number of DJs in your area.  You can visit their website at http://www.locateadj.com/ to find someone near you.

Best wishes for an outstanding wedding day!"
11788,73225,"Good for you!  My fiance and I will be 22 and 23 when we get married, and as much as I'd love to have kids right away, I don't think we'll be financially stable.  I hate the idea of being old parents, and I'd love to see my kids grow up to have kids and maybe even to see those kids have kids.  Seeing my great grandkids would be really cool!  That's not something that can really happen if you wait until your 30's to start having kids.  I'm hoping to start in my mid-20's.  Not quite as early as I'd like, but practical and gives me time to settle in and get some alone time after the wedding and before kids.

Don't listen to the people who tell you you're too young.  It was only 100 years ago or so that people were getting married at 16 and 17 and having kids right away.  Good luck!"
11740,73225,"My dress is a bit darker ivory and I was lucky to find a veil to match the same day.  For jewelry and accessories, I'm going to use gold.  It's not what I usually wear, but it compliments the dress really well, and on the whole I think it will look really good!"
11882,73225,"I'm not sure about what to do for the song, but here's an idea on dances:

I worked as a server for a catering hall for a while.  One thing I noticed while observing other weddings, is that guests get really restless if the dances get too long.  One wedding had a dance for the couple, one for the bridal party, and one for bride and her father and one for the groom and his mother.  By the end of all of the dances, the guests had lost some of that excited energy.  

So keep it short and have some fun fast music for the bridal party dance to kick things off.  It is your day, but if you keep your guests in mind then the whole atmosphere will be a lot more energetic and fun."
11952,46106,"Oh dear.  I hadn't even thought about that.  I have no idea what I'd do with with Mr. and Mrs. Notmylastname stuff!!  I have no answer, but I will be eagerly awaiting others' responses."
11852,22715,"Traditional etiquette states it is wrong to suggest any type of gift at all. As a wedding planner, I DISAGREE. I find that now and days it is honestly accepted more than frowned upon. As quest do not want to waste there money on gifts you do not want or will not use they rather give you what you want.
More than likely your guest already are aware of your age and current living situation and will most likely just give you cash or a gift card. For those who are more boxed gift givers, I would maybe pass a few wanted items around via word of mouth. Have the mothers mention the wanted gifts to family and friends as well as have wedding party members do the same.
Another option for you is to set up a wedding website and include a wishing well. This will allow your guest to deposit money right into a special account, and will tastefully get the point across.
Best Wishes
SB~ Absolute Best Events Albany NY"
11967,55641,"I'm not sure why it wouldn't be the right thing to do... I guess it comes down to who is paying for the wedding and whether or not they think it is appropriate."
11952,55641,"Don't register for anything that would be likely to be personalized? 
If there is anything you get that has engraving, embroidery, etc, you can probably have it removed somehow.

Technically speaking when you get married you are still Mrs HisLastName even if you keep your own name, as Mrs literally means ""the wife of"". So unfortunately you will likely be facing a lifetime of being referred to as Mr and Mrs HisLastName even if that is not what you want."
11967,26876,"It doesnt matter how old your are what matters if you got the Dollars and Cents."
11741,42429,"Hi!
I think the sunflower idea is beautiful!  I customize invitations for weddings and other events.  If you are interested, I would love to customize your wedding invitations to fit your sunflower theme. I would make you a few samples so we can design the perfect invitation.  Please let me know if you are interested in my services.
Sincerely,
Elizabeth"
11952,26876,"I agree with the prior poster. So if you do recieve a gift like that dont be offended by it, as long as you know who you are then you should be fine. "
11304,42429,"I wore a pair of heels that I wore in a previous wedding as a bridesmaid.  These are the only heels I have ever worn throughout an entire wedding! So, I know they were comfortable.  Wear something you already know is comfortable, and don't worry if they don't match exactly. If you dress is long no one is going to see them anyway.  Not one person asked to see my shoes on my wedding day! And my toe nails were even painted purple, to match the bridesmaids dresses!
Elizabeth"
11822,70248,"Hello! My name is Jessica, and I am a bridesmaids consultant for Amica Bride in Anderson, SC. You should look at the Dessy line www.dessy.com.  They have a beautiful line of flowergirl dresses that match the bridesmaid.  Also, look at Forever Yours... www.foreveryours.com...most of those dresses are under $119. If you would like more information, check our website...www.amicabride.com or contact me at amicabridesmaid@live.com. 

Thanks, 

Jessica 
"
11477,70248,"Hello! My name is Jessica, and I am a bridesmaids consultant for Amica Bride in Anderson, SC. Those are great colors together!  You should look at the Dessy line www.dessy.com.  It is a great website!!! You can play around with the colors on the dresses to give you more ideas. 

We discount the dresses from 30-40% off regular retail price. If you would like more information, check our website...www.amicabride.com or contact me at amicabridesmaid@live.com. 

Thanks, 

Jessica 
"
11971,26876,"The engagment party is a way to announce and celebrate your future union. You usually invite those closest to you, friends, family, etc. It can be done atleast 1year prior to wedding. But, you dont want to do it too late or too soon after your engagement. for example if your wedding isant for another 2years you dont want to do it right away, you may want to wait a little bit. There doesnt have to be a theme, for your engagement is the theme. You can do something like Hor'dourves anc cocktails. It doesnt have to be extravagant like your wedding reception. Another thing although some people may expect gifts, I wouldn't it just seems kinda selfish, in my opinion at least. So when you send invites don't mention anything about gifts, its the same for the wedding invite as well. "
11691,366,"Hey there - I would think maps, water, snacks, ideas of things to do in the area, schedule of events, anything that is unique about the location...just have fun with it!  A lot of the items you should be able to get for fairly low $$"
11848,366,"Check out Laura and her team at Soiree!"
10701,366,"We have cruised with Carnival, Princess, and Royal - Royal is our FAVORITE!!

We would probably not go Carnival again - but it depends on what you are looking for!

Our experience with Carnival was that it was way more of a loud party type atmosphere and not relaxing....so if that is what you want - then Carnival is the way to go.

But as someone else said - some people LOVE Carnival - some not so much!

HAVE FUN!"
11579,366,"The Bavarian Inn in Sheperdstown WV is where we stayed (got married in Frederick) - the Royal Suite is really really nice!

In Frederick - Morningside Inn, Inn at Buckeystown
Rockville - Bethesda Hyatt?

"
11967,69470,"Hi Kendra,
This choice is really yours and your families' decision and of course, the budget. What's more important is concentrating on preparation for marriage, rather than a big wedding ceremony/reception. If your budget allows for a small wedding, then hold a small wedding. You won't want you and your fiance' to start your life together in debt because you threw a wedding out of your budget. Your true friends and family will understand. Your ages are really not a factor in this decision.

Hope that helps!

Ericka Dudley
Ever After Celebrations
www.weddingdecorplus.com
www.favorseverafter.com
ericka.dudley@favorseverafter.com"
11813,27801,"a rich blue (peacock actually) and hot pink.  but its your wedding and you can have any color you want.  You dont have to have vibrant colors.  i fought with my mom telling her that hot pink goes with the peacock color...it just comes down to what you and your fiance want."
11916,27801,"one of my friends got married last december in a sapphire blue dress...and one of my brother's co-workers wore a blood red dress to her wedding.  And my best friend is getting married in silver.  So its up to your own sense of style and what you want.

Purple would be the first color dress I have heard of getting married in.  but i always go by the quote ""to each its own"".  go for what you really want."
11822,27801,"my bridesmaids are in a peacock color and i have my flower girl in a very pale blue...icy almost."
11813,70212,"Hi MJSREL,

Thanks. I guess I'm wondering how everyone is finding linens and decorations I guess that are these specific shades and textures. It's not blue, pink, orange, green anymore. 

It's peacock or pool, lime green, coral, etc. And someone mentioned black lace. Does everything come in many many shades to choose from now? And lace or other textures as well (satin, ribbed) etc?

Breidie"
11973,58465,"1st-  does it fit your guest list? is it big enough?
2nd-  is it within your budget?

then:

- does it feel right, have the look that you are looking for?
- how convenien?t is it?  for the guests-  the distance from the ceremony. How's the parking
-  will the location work for your set -up  (how long will it take to decorate it and break it down-  will they give you enough time?)
- do they make you use their vendors?  some people prefer the ease of this but I would rather find vendors who reflect my taste

that's a few basic things. I'm sure you'll hear more!   hth"
11779,70212,"Hi, I looked on my cable guide and I don't see the style network. Is it on a different kind of tv than cable?"
280,70212,"Hi your just a month and half after Independence Day, what about American as the theme? You can do red, white and blue and have sparklers and such. You can serve American and make it like a big old fashioned picnic during the day or indoors ""under the stars"" like transform it into an old time 4th of July. Have a banjo player and a barbershop quartet wearing straw hats sing ""Yankee Doodle Dandy"" and other old songs like ""Daisy"" and ""Bicycle Built for Two"" Serve lemonade (maybe a vodka version of it, too)

"
11527,70212,"Wow this is terrific advice! Thank you!"
11916,11063,"Go for it!  I was going to wear a color, but my fiance was definitely not keen on the idea of me wearing red.  I was looking at maybe green, but went out shopping for wedding dresses just to see what was out there.  I ended up falling in love with a dress that's mostly ivory, but has green leaf and red and pink flower embroidery throughout the dress.  It's not quite the departure from tradition that I was envisioning, but it is definitely not the typical white wedding dress.  I say wear what you love and what you're comfortable in, and make your wedding reflective of *you*."
11779,11063,"tifne-  My fiance says the same thing!  He can't wait until after we're married so that I'll stop watching ""all those wedding shows"".  Hee hee!  I just tell him to count his blessings that I'm not like the women on most of those shows, and that we're not spending anywhere near that amount of money!"
5686,59120,"Hi Teresa.  I'm not sure if you are still in need of a photographer.  If you are, please contact us because we are free on your wedding date.  We are reasonably priced, $500 for 4 hours of coverage and $75 each additional hour.  Thanks!!


Lucky in Love Photography
http://luckyinlovephotography.net"
11813,65206,"Did your fiance help pick them out?  I'm always a big fan of including the fiance.  and by the colors you have picked it seems like you didn't include him, you have very feminine colors picked.  I hope he's OK with it!!!  What if you pick a color and he does too, or if you use both of your favorite colors.  That way it includes both of you and has a more meaningful reason other than a good color scheme??  Just a suggestion, please don't get offended!  "
11665,65206,"We don't have very many friend either! I'm actually skipping the whole bridesmaids and groomsmen thing all together!!  But i'm sure you'll be fine no point in making it bigger than it has to be just the important people in your life small and personal, is what it should be anyway."
11788,65206,"Personally I wan to wait as long as I can and if it never happens it never happens, worlds overpopulated anyhow.  I defiantly want to throughly enjoy my husband, marriage, life etc. before I think about bringing another person into this world!  But thats just me!! :o)"
11006,65206,"what if you try trusting yourself and doing something different do whatever you want to!?!?"
5464,65206,"Good for you go for it I'm considering doing the same thing.  Have you talked about it with your man?  If you both support it than go for it, it's not forever and once it happens again hopefully it will be great!!!  I mean thats what we all hope in doing it in the first place!!"
295,65206,"Thank you, i have been hoping!!  My fiance and i are 21 and we've known each other for almost 8 years and i know we're strong and that we're in it for the long haul but i want to know that we will still be happy and still feel some of the love even after 30, 40 years and maybe even after children someday!!"
11916,65206,"THANK YOU ALL SO MUCH FOR YOUR RESPONSES THEY MEAN A LOT!!!  I FEEL BETTER TAKING THE PLUNGE, I'M GOING TO LOVE IT!!!"
11534,65206,"Well it all depends are you religious? And how much if so?  Don't feel like you have to have in in a wedding because everybody else does!! Personally I'm not very religious I believe in something but mostly I believe in being truthful and living the best I can and so personally I don't want my wedding to be in a church I want a private outside venue!! "
10169,64093,"The style of the centerpiece you are describing look great. <a href=""http://photos.unveilus.com/photos/268055957_panbQ-L.jpg"">Here is a photo</a> I took, that illustrates a similar idea.

Marlon
www.unveilus.com

"
3757,64093,"How about a cylindrical shaped centerpiece? if everything else around the table is in the same hues then the color of the centerpiece really pops. <a href=""http://photos.unveilus.com/photos/268066719_vMuUP-L.jpg"">Check this out.</a>

Marlon
www.unveilus.com"
11973,41195,"From the entertainment point of view:
Make sure the dj, band, or musician(s) are set up close to the dance floor. Many venues try to seperate the entertainment from the guests. Meaning the dance floor is in one area and the entertainment in another. Why they do this I have no idea. Provided entertainment is included in your wedding day plans.





"
11916,70212,"Hi Julia!

You're welcome! Glad we made you feel better! And you're gonna love this...

Go to brides.com. Then go to ""Fashion"" and click on ""Dresses"". About 4"" below, click on ""wedding dresses"" Then about 7"" to the right, click on ""View all Dresses.""

On the left-hand side of the page, running up and down are a bunch of categories, including Colors. Click on ""Red"" or ""Purple"" and all the photos of wedding dresses the website has in their database that come in that color will come up.

Some of the pictures may be of white dresses but it means that you can get that dress in the color you chose.

Have fun! (And let us know what you chose when you do!)

Breidie"
11978,69027,"So I told her yesterday the truth. He gets mad and goes into this childish mode of not speaking to me and pushing me away when I try to cuddle with him. He says that I always do whatever I want regardless of what he says."
11551,70212,"Hi adkangel,

Have you found your dress yet? I saw some dresses I thought you'd like although they don't come in color (just white, ivory, and some in champagne, cream, bisgue):

http://www.moncheribridals.com/CollectionGallery.aspx?cname=Destinations"
11978,70212,"Hi,

I have a few questions.

I understand how you must have felt him keeping your marriage a secret. But was it worth sacrificing the intimacy and trust of your marriage?

How is your relationship with his mother now? How is his relationship with his mother now? And what is your relationship with your husband like?"
11813,70212,"Hi Julia!

You're right, I didn't ask him. I can't talk to him about the plans until after tax season because he's an accountant. And we have a couple of years.

Which color did your fiance pick and which color did you pick?

Breidie"
11978,69027,"My relationship with his mom is still great. We get along. She was happy to hear that we did and thought that it was strange that he didn't tell her yet. Our marriage is a little rocky right now, because he says he wanted to tell his mom, but I thought that it was unfair for him to have me lying to his mom about it. That could have ultimately made her dislike me and we are bonding very well. I really like my mother-in-law. "
11978,70212,"Hi,

I'm so glad it helped your relationship with her. How is his relationship with her now?"
11978,69027,"She is still her son and she loves him regardless and she just wished that he would have told her sooner instead of making me feel like our marriage was nothing at all."
11813,69027,"My colors are chocolate, champagne and gold."
11942,69027,"You could wait a few years and renew your vows. I think then your family and friends won't mind pulling out the old dresses and tuxes. I wouldn't put too much of a burden on everyone and have another wedding, plus those things are quite expensive. Even a party is up there."
11973,65478,"Congratulations on your engagement!

Some other things to look at when choosing a venue such as a banquet hall are catering. Do you have to use the in house staff or can you bring in a caterer of your own? Are the menu selections flexible, can you substitue items or create your own menu? Do they offer a tasting, believe it or not some facilities do not.

I would love to discuss planning your wedding in more detail. If you don't already have a wedding planner. Please feel free to contact me.

Best Wishes,

Walida Colon
Principal Consultant
A Royal Affair Event Planning & Management
www.aroyalaffairevents.com 

"
11981,58465,"I have an account set up with my wedding funds so I tend to pay by check. In some cases, I use a credit card.

every vendor has a different contract about payment-  out of the 5 vendors I have booked so far, only 1 asks for/allows payment on the day. All the others require you pay in advance.

I don't plan on tipping most of my vendors!  My caterer builds in a 15% tip. And the rest-  I plan only to tip if they work for a company- not themselves- or they really go above and beyond-    HTH"
11973,26876,"One thing I've been told is to check out their bathrooms. I know it sounds silly, but if their not clean or up to your expectations, then you assume it'll be the same for the rest. Also, the ask is they have any packages, what are the do's and don'ts. Its really all common sense, it may seem like a lot but when you have a vision in your mind about your wedding it'll just come to you and you'll know what to ask and look for. "
11982,26876,"Its not necessarily wrong, but the point is that people want to see you walk down the aisle and watch you get married. Of course they want the free food and drinks, but more than anything I think they'd want to see the ceremony. If you think you'll be that nervous, you may want to have a very intimate ceremony like close family and very close friends, that way it'll seem more understandable to the other guests who don't make the cut to the ceremony. In my opinion, I think you'll be fine. A lot of brides feel the same way and then  they are actually up there with their handsome groom saying their I Do's nothing else matters and you forget who's watching. I mean it I felt the same way too, but it meant so much to me that everyone be a part of the whole thing and not just the eating and drinking. "
11981,26876,"It really all depends on the vender, thats something you need to check with them. We paid our deposite with our checkcard, and then when it was time to pay the remaining balance we were going to put it on our AMEX and they did not accept it, so we were kinda screwed for a minute. So I would double check everything with them. And about the tipping, I don't think its your obligation to tip everyone, your already paying them to do it for you, and the employee's are getting paid by the company you paid to begin with. But, its up to you. Thankfully, we didn't have to tip anyone all of our vendors didn't accept tips!!"
11788,67772,"Wow...you gusy are kinda like me & my FH. By the time we get married we will have been 2gether for almost 7 years & we are both in our 20s (25 & 28 by the time we actually tie the knot next year!).  I really wanted to start trying for a baby like right after the wedding, but FH wanted to wait at least a year..so we compromised & said wait 6 months after the wedding to start trying.  Sometimes it takes a while, so you never know - it may end up being a year.  

Ok, so back to your situation - you guys are young, but if you are ready to have a child & both want it then I say do it! Just make sure your financially stable and have extra money (b/c kids costs lots 'o $$) and also make sure your emotionally ready - i hear the first year is REALLY hard on new parents. Good luck!"
11981,65478,"Congratulations on your engagement!

I always advise my clients to pay using check because the funds can be easily traced using your bank. This helps to keep track of payments for your records in case you need to go back later.  If you do use a credit card a debit/credit card may be a better choice to track payments as well.  Most remaining balances are paid between 30 days and 1 week prior to the event.  As an added service to my clients if any final payments are due the day of the wedding I gather those payments at the wedding rehearsal from my clients and distribute those payments to the vendors the day of.

When it comes to tipping, it is custom to tip for good service. If you feel that your vendors have provide excellent service to you and your guests then a tip of 15%-20% will be greatly appreciated by your vendors. Please note that you can also send a thank you note to your vendors within 30 days of your event complementing them on excellent service provided.

Best Wishes"
11982,5074,"That is a delicate situation. Explaining that you only want close family and friends to attend the ceremony may be enough for some people, but not a good reason for others...especially if they think they are a close friend. Be prepared for some hurt feelings."
11981,5074,"It is best to check with the venue first to see how they would like the payment. If you are willing to make a deposit on your first site visit, I'm sure they will be more than willing to take your money :)"
11788,26876,"Yeah, I think I've been ready for kids emotionally atleast for the longest time. We both love kids and my biggest concern is that my dad is in his 60's and I want him to be around long enough to enjoy his grandson/daughter. Financially, I think we got that in check, and we always have the support of our family, which say to wait but once they hear those sweet cries I know they'll be happy! Thank you all for your responses. "
11805,39154,"I agree the best thing you can do is find a good travel agent.  Interview them like you would any other business service.  A good agent will steer you in the right direction and will be able to work within you budget.  They want you to use them for life, so a good agent will try and deliver what you want for your honeymoon."
11967,70831,"Why wouldn't it be ok? It doesn't matter how old you are. You should only do this once in your life so why not go ""big""?"
11978,21232,"I think you should seriously apologize to him. Just because you were dared to go tell your mom and she knew (and you chose to do it), doesn't mean you should forced him to do it as well. Think of his side. If you told him not to tell you mom something, and he went behind your back and told her anyway, then yeah, I think you would be pretty pissed too. You would also be telling him that he goes and do things anyway without your consent.  Let him deal with his family and you deal with yours.  There are other ways to persuade your life-mate on things that make you very uncomfortable. I think eventual, with some time, he would have seen your point of view if you had allowed it.  And you should NOT have felt guilty lying. He was lying too.  When the truth eventually came out, then you could have told her you wanted to tell her the truth but you wanted to respect your husband. That puts the blame back on him. But now, there's going to be a trust issue between the two of you. So apologize."
11981,46106,"I always put everything big on my credit card if I can instead of using a check.  You just pay it off right away and collect rewards points!"
11971,65478,"Congratulations on your engagement!

The purpose of an engagement party is to announce your upcoming wedding. It can be as simple as a cocktail party, luncheon, or dinner. Guests invited are those family and friends closest to the bride and groom. You can also use this as a meet and greet for the wedding party and future inlaws. 

You do not have to necessarily have a theme. But, your theme for your wedding can start with your engagement party. Ideas: What are your interests, hobbies, what foods do you like, what are your taste in music. Just to name a few suggestions.  Above all make it fun! Make it a celebration that reflects who you and your husband to be really are.

Best Wishes"
11952,56581,"I am sooooo keeping my last name, and I hope that people that know me are aware of that. But for those that are not, we included it in our wedding website on a FAQ page (http://luisandgeneva.googlepages.com/faq). My family and his family are also well aware of it, so if people ask they know to let them know that I am keeping my name. From my friends that have recently gotten married, most guests are not going to get you personalized things unless they are close to you, in which case I hope they know you are keeping your name!"
11967,56581,"There are no rights and wrongs for wedding size, what really matters is what you and your fiance want. Everyone has mentioned that your budget is very important and usually dictates how many people you can afford to invite, and this is so true. One thing to also consider is what do you mean by big? Are you talking about the scale of your wedding (formal, semi-formal, fancy), the number of guests invited, or the cost? My ""small"" wedding will be semi-formal and have 60-80 guests, while other people's ""small"" weddings can have as few as 2 guests and as many as 200, being both really formal all the way to really informal! When you close your eyes and imagine your wedding, what is it like? Who absolutely has to be there and you can't imagine your wedding without? I think these things are more important that throwing a splashy event. remember, you are the one that has to live with it, so go with your heart."
11978,11063,"I guess my big question is why did he want to keep it a secret from his family for so long?  I know that for me, that would be very hurtful and would make me feel like perhaps he didn't really want to be married to me if he was keeping it a secret.  What's done is done though, and you could probably start a good discussion with an apology for going behind his back.  Sincerely apologize, but that could be the opener for you to be able to discuss your frustration and reasons for doing it, and hopefully the two of you can get it all out on the table.  Good luck to you on this one, I hope that everything works out for the best and that the two of you can patch things up quickly and enjoy your newly wedded bliss  :)"
11987,37637,"Hello,
My name is James and would like to help you book your hotel and and make you up an itinarary on different site and thing to do in the area. We caneven pre book ticket and different attractions for the area as well so feel free to give me a call at 207-449-3267 or e-mail me at James@moonlightgetaways.com. You can also visit my website at www.moonligtgetaways.com and click on book travel. "
11813,26153,"My color scheme is similar...but I am doing light pink, ivory and chocolate. I think it would be pretty to put a bold color in.  I dont think that you necessarily need a vibrant one, bold is classy, and that seems like what you are looking for! :)"
11788,26153,"I think ya'll should go for it!! :) My fiance and I will be together 6 1/2 years when we get married, and will both be 22. We want babies right away.  I think ppl who say ""enjoy your marriage"" havent been together as long...My fiance and I think it's just the next step and kids are in no way a burden to us, so why not have them young? If u have been together that long, and have enjoyed ""just the two of you"" time, than I think it's a great idea!"
11813,70212,"Hi Khyrs and Mrs. Alston,

It's funny, one of you has pink and one of you has gold. Cause today while I was out I was writing notes to myself and I wrote an idea for the colors to be pink and gold...just don't know what accent yet. Maybe black or white or cream or chocolate? What do you think?"
12004,73339,"I might warn people just in case they are super allergic.  Most people probably couldn't care less that there are pets (who doesn't love pets?!?) but for the people that might be allergic it would be a nice warning.  :)"
11517,20278,"Try taking on one thing at a time.  You know it is going to be outside, in front of a barn and you have narrowed down the colors. That is a great start, use this information and go to the next step.   Make a checklist and take on one project at a time.  You can find checklists in Wedding Magazines and online.  If you know the shape and size of the tables start looking for the linens. Once you have that nailed down then start with the outdoor decorations, then the flowers, favors and so on.   For ideas, go to your local bookstore, grab all the wedding mags and sit down with your favorite beverage and take note of all the things you like and can afford.  You can get great ideas this way.  Congrats, and good luck Cara!"
11989,69470,"Hi Joanna,
Maybe you could just let your parent's neighbor know how much you appreciate their generosity and ask if there is anything you can do to help. That will open the dialog to find out if she's expecting help with the costs. If she doesn't accept your help monetarily, remember to give her a nice thank you gift.

Hope that helps!

Ever After Celebrations
www.everaftercelebrations.com
info@everaftercelebrations.com
<a href=""www.favorseverafter.com"">Wedding favors</a>, <a href=""www.weddingdecorplus.com"">wedding decor</a>, and more!"
11981,38515,"I would try and pay at least the deposits with a credit card. Most credit cards have kind of like a service protection type thing so that if one of your vendors mess up, the credit card company will fight the charges for you and it's also a great way to keep track of your spending. As for paying the final balance in cash, it depends on the place, I have to pay all my stuff at least 10 days before and for any extra charges that might pop up, I would pay after. And the tipping thing, some wedding sites/books/magz say you don't have to, some say you should. I'm looking at it like going out to dinner, if the service is above and beyond, I would give a good tip, if the service sucks or isn't what you wanted, I wouldn't tip at all. Good Luck!"
12004,62793,"Is the reception inside or out?  I think if it's outside in a tent, there's no need to mention it.  However, if it's inside, I would most definitely mention it.  Pet allergies are very common, and you don't want someone going into anaphylactic shock or having an asthma attack."
11989,62793,"I think that you should definitely ask if you can pay for something... perhaps you could offer to buy the vodka and champagne for bloody mary's and mimosas.  If people are hung over, I'm sure they'll appreciate the ""hair of the dog.""  You probably won't need more than a couple of big bottles of Absolut or Skyy and 5 - 10 bottles of champagne (which you can get at Costco fairly cheaply... no one will mind Moet or Mumms champagne mixed w/ OJ).  Total cost may be $150, and you don't feel like you're taking advantage of your neighbor's generosity.  Plus, she may offer to pick the whole thing up as a wedding gift in the end."
11984,71634,"I just heard an awesome song this weekend at a wedding by Steven Curtis Chapman, called Cinderella.  It was touching for sure. "
11994,67710,"1 & 2) If you are the type of couple that enjoys dancing and your guest too, DJ's are a lot of fun! All the weddings I have been to with a DJ always have a good flow because you have someone directing the events and MC'ing to give guest guidance and keeping things fun. 
3) An alternative is to rent music equipment to hook a mp3 player up too. You can put all the songs that you would like and have a friend or family member work it.
4) If you have a reception hall I would book a DJ because they work well in that type of atmosphere and the reasons I mentioned above. I am going to have a band, but that is because we will have a smaller venue and it is a restaurant. 

It all depends on your taste and what you want for your wedding. Good luck in your decision.
"
11989,67710,"I agree with the other two. You should tell her how much you appreciate her offer and see if there is anything you can do to help. If she needs your help I am sure she will let you know, and if she doesn't you could at least offer to bring a dessert and a nice thank you gift."
12060,67710,"A MC gives guidance through the reception and announces the events of the reception. (i.e. cake cutting, first dance, bouquet toss) An MC is great to have to keep everything flowing and organized, but doesn't have to be necessary. I hope that helps!"
11996,67710,"Here are a couple of links that might help. Good Luck!!

http://www.kimscouture.com/

http://sacramento.citysearch.com/yellowpages/directory/Sacramento_CA/130/258/page1.html"
11785,67710,"Here are some links where I found things for our wedding, but your best bet might be to go to Chinatown in LA, or around Little Saigon in Orange County. Lower prices and you won't have to pay for shipping. Good Luck!

http://www.asianimportstore.com/index.html
http://www.lunabazaar.com/
http://asianideas.com/index.html"
12059,56581,"According to your profile, your wedding is going to be in Hawaii, how wonderful!!!!!! Do I think any guests would complain or feel strangely about a brunch on the beach in Hawaii? NO WAY!!! How many people can even say that they have been to a brunch on the beach in Hawaii. I think it would add to the specialness of your wedding getaway and be a wonderful time with your guests. The beach in Hawaii is way more memorable than any restaurants...  Go for it!!!!!"
11786,74945,"All I will say is ....  you buy cheap you get cheap

if you want quality (AS I will be doing)  get a Professional then they know how to be a Dj, do MC (as I have been now told) and do all the things a Professional can do"
12060,56581,"Like the previous poster said the MC usually helps keep your reception flowing. A lot of the time, if you have a DJ or band leader, that person would serve as your MC. If you have an energetic or entertaining person that you know likes to ham it up, you could always ask that person to be your MC... Is it absolutely necessary? I don't think so, but having an MC keeps everyone i the loop."
